Protein.Group	Protein.Ids	Protein.Names	Genes	Peptides	Min*(PG.Q.Value)	PrimaryCD4_plus_T_D001_IgG_IP_1	PrimaryCD4_plus_T_D017_IgG_IP_2	PrimaryCD4_plus_T_D029_IgG_IP_3	PrimaryCD4_plus_T_D035_IgG_IP_4	PrimaryCD4_plus_T_D001_GR_IP_1	PrimaryCD4_plus_T_D017_GR_IP_2	PrimaryCD4_plus_T_D029_GR_IP_3	PrimaryCD4_plus_T_D035_GR_IP_4	MCF7_230323_IgG_IP_1	MCF7_040423_IgG_IP_2	MCF7_270323_IgG_IP_3	MCF7_230323_GR_IP_1	MCF7_040423_GR_IP_2	MCF7_270323_GR_IP_3	231_230323_IgG_IP_1	231_040423_IgG_IP_2	231_270323_IgG_IP_3	231_040423_GR_IP_2	231_230323_GR_IP_1	231_270323_GR_IP_3	Jurkat_230323_IgG_IP_1	Jurkat_040423_IgG_IP_2	Jurkat_120423_IgG_IP_3	Jurkat_230323_GR_IP_1	Jurkat_040423_GR_IP_2	Jurkat_120423_GR_IP_3	KMBC2_230323_IgG_IP_1	KMBC2_120423_IgG_IP_2	KMBC2_270323_IgG_IP_3	KMBC2_120423_GR_IP_2	KMBC2_230323_GR_IP_1	KMBC2_270323_GR_IP_3	PrimaryBreastEpis_3137_IgG_IP_1	PrimaryBreastEpis_2528_IgG_IP_2	PrimaryBreastEpis_3353_IgG_IP_3	PrimaryBreastEpis _3137_GR_IP_1	PrimaryBreastEpis_2528_GR_IP_2	PrimaryBreastEpis_3353_GR_IP_3	PrimaryNHU_Y3018_IgG_IP_1	PrimaryNHU_Y2680_IgG_IP_2	PrimaryNHU_Y2332_IgG_IP_3	PrimaryNHU_Y3018_GR_IP_1	PrimaryNHU_Y2680_GR_IP_2	PrimaryNHU_Y2332_GR_IP_3	BB7_IgG_IP	BB7_GR_IP	BB3RC31_IgG_IP	BB3RC31_GR_IP	HBC34_IgG_IP	HBC34_GR_IP	MCF10A_GR_1	MCF10A_GR_2	MCF10A_GR_3	MCF10A_IgG_1	MCF10A_IgG_2	MCF10A_IgG_3
Q12797	Q12797	ASPH_HUMAN	ASPH	17	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	3085.572998	4021.080566	254.6159058	277.1142273	304.2036743	4859.446777	221.932663	414.9482422	7524.084473	11814.94043	6576.030273	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	3877.884521	470.7331543	347.9763794	5506.393066	12532.00781	7452.403809	6018.456055	6851.946777	7775.39209	13156.94531	13907.90234	10957.05273	168.1695709	5917.601074	8775.398438	9373.512695	12938.48145	13042.52344	18174.32617	127788.9766	12764.80078	33869.83203	9840.801758	33493.30078	11857.57129	16767.97656	8499.493164	6563.743652	8969.824219	12839.55078
Q12800	Q12800	TFCP2_HUMAN	TFCP2	4	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	5232.744629	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	14728.0498	369.9564819	287.7946777	428.5979614	327.1101685	9858.822266	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	8620.349609	16790.51758	12329.67578	7362.990723	389.4047852	400.1837463	19207.72266	22364.75586	15158.6123	168.1695709	350.9399109	384.8471985	262.2817993	9874.201172	479.5760193	35945.35938	57508.78125	115992.7188	155040.9219	81500.45313	127459.9922	18952.26953	29633.20117	26020.92578	4886.697754	8789.109375	10628.84277
Q12802	Q12802	AKP13_HUMAN	AKAP13	31	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	6691.619141	9023.220703	8779.148438	6096.599609	290.2232666	4305.480957	5009.127441	3066.415527	7114.737793	3755.716309	232.1157532	221.932663	414.9482422	421.1134338	6123.576172	4369.01416	287.7946777	428.5979614	327.1101685	6979.039063	11428.08984	8551.598633	2597.654053	470.7331543	347.9763794	11288.03125	14896.08984	11778.70117	5181.104004	3485.737061	3718.750732	52549.25391	50062.78125	36328.62891	168.1695709	350.9399109	384.8471985	10048.15625	14169.45215	14331.94043	5300.4375	18243.98047	14165.41211	103329.25	11710.37695	84541.39063	10367.63184	12325.83984	9892.008789	4333.519043	220.8664246	5316.51416
Q12805	Q12805	FBLN3_HUMAN	EFEMP1	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	1530.800171	1342.165161	1821.154053	168.1695709	350.9399109	384.8471985	766.8035889	1650.862183	479.5760193	6237.121094	13084.68555	14747.2793	25209.68164	23833.52148	93377.53906	1148.539795	2435.135498	2382.893311	229.3587646	220.8664246	325.0339966
Q12824	Q12824	SNF5_HUMAN	SMARCB1	10	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	11172.64746	26880.41406	27830.77539	28357.88281	9880.597656	10884.1875	7498.089844	31393.4043	71963.41406	50798.79688	9746.665039	4737.108398	3686.874512	95764.27344	58497.69531	49203.67578	7760.23584	4975.472168	327.1101685	28898.16602	32212.66602	21965.23438	4002.112061	4918.416504	3334.263428	130917.2734	94577.51563	124748.5156	9197.664063	9871.330078	6826.513672	88858.85156	74892.17969	80368.21094	965.2391357	2494.648682	6057.393555	32409.33203	51389.74219	62104.46484	27978.03711	16417.02539	57154.21094	32139.55664	33345.19531	24695.22852	61799.32813	50641.53516	63641.6875	229.3587646	4579.925293	8124.882813
Q12830	Q12830	BPTF_HUMAN	BPTF	16	0.000205002	239.8595123	438.5571289	338.4084473	297.6243591	2239.813232	3970.689209	3518.64502	3231.994385	4535.970703	5870.017578	4821.765137	7635.506836	11612.09863	7665.648926	4047.635986	3689.52002	3572.25	7238.591309	5851.972168	7483.882324	3834.375488	5046.454102	327.1101685	9071.352539	11042.28418	4773.300293	73.56000519	3138.738037	2716.515381	6330.478516	3680.181152	6327.117676	295.8492126	389.4047852	3639.057373	5563.975586	7568.59668	4841.56543	2921.594482	350.9399109	3996.247559	262.2817993	4554.117676	3509.118652	4266.774902	3434.846436	8324.845703	5098.458008	6229.747559	3940.156494	8074.476563	9315.297852	7152.13916	229.3587646	220.8664246	3564.302002
Q12834	Q12834	CDC20_HUMAN	CDC20	4	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	7295.938477	5472.513672	9115.480469	290.2232666	200.033783	2309.013428	254.6159058	5269.15625	304.2036743	3919.552734	221.932663	414.9482422	41617.76172	32819.5625	27022.52344	287.7946777	428.5979614	327.1101685	35047.61719	37940.51953	20283.23633	73.56000519	470.7331543	347.9763794	20495.09961	13475.25781	25749.26758	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	240.8029175	5135.210938	229.5314178	5744.61377	3121.853271	9314.197266	14971.33398	229.3587646	220.8664246	325.0339966
Q12840;O60282;P33176	Q12840;O60282;P33176	KIF5A_HUMAN;KIF5C_HUMAN;KINH_HUMAN	KIF5A;KIF5B;KIF5C	7	0.000198255	239.8595123	4419.449707	338.4084473	2603.97583	132.5910492	4775.13623	5033.242188	3796.704834	7856.65332	6682.734863	8639.576172	8816.000977	10488.70215	6903.67041	18627.34375	10894.82422	8128.061035	28033.13867	28702.98047	23421.80078	6402.287598	5624.213867	327.1101685	16950.05469	14283.99512	7467.989258	5223.101074	6098.846191	6036.29541	13954.90234	26530.12891	20028.12695	24340.84766	30849.9082	22603.40234	50784.125	79511.39844	48042.05469	5210.600098	8115.273926	13692.16992	10942.81934	20244.17969	27547.12305	21848.06836	20096.41602	31299.89844	44254.58203	25575.88086	36550.58203	6616.268066	8457.348633	7943.478027	7076.519531	8484.486328	10011.65332
Q12846	Q12846	STX4_HUMAN	STX4	9	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	1393.809082	414.9482422	3705.337891	5341.668457	369.9564819	287.7946777	428.5979614	327.1101685	5531.109863	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	7103.987305	10133.27637	7818.722656	4002.841309	2789.660645	3986.144531	8105.06543	8854.761719	8950.453125	168.1695709	350.9399109	384.8471985	262.2817993	5196.852539	5155.650879	25483.14844	76697.45313	17242.14258	49606.44141	16896.25195	68688.15625	4386.907715	4131.931641	353.5231018	4602.073242	220.8664246	4404.366699
Q12849	Q12849	GRSF1_HUMAN	GRSF1	16	0.000198255	1994.397095	4400.135254	3708.152588	297.6243591	3714.1521	3898.608643	299.2000427	4057.609619	4448.345215	3488.648193	6111.273926	6218.585938	6836.001465	5404.705078	4841.049805	4861.503418	5080.418457	4076.141846	7585.559082	6752.296387	4648.277832	6006.562012	327.1101685	8513.095703	14398.20703	5854.243652	73.56000519	470.7331543	347.9763794	3530.81958	3439.284912	4090.87793	3769.087891	389.4047852	400.1837463	7728.741699	8651.833984	4949.712402	168.1695709	350.9399109	3578.9646	262.2817993	3305.189697	3990.364746	12352.25684	14326.70313	19685.20703	16500.78125	14436.55078	23106.00781	5002.069336	5640.474121	4748.996094	5864.332031	5999.298828	7866.947266
Q12851	Q12851	M4K2_HUMAN	MAP4K2	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	6816.97998	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	7328.709473	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	9472.600586	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	9998.966797	28787.60547	16566.80469	45498.15625	14813.47266	40026.30078	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q12857	Q12857	NFIA_HUMAN	NFIA	9	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	1526.123047	200.033783	356.8092957	4848.449707	14091.68262	8516.553711	232.1157532	221.932663	414.9482422	23097.77148	13271.39355	9998.543945	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	40029.44531	26689.43555	34028.24219	295.8492126	389.4047852	400.1837463	13046.08008	11138.16406	9135.148438	168.1695709	350.9399109	384.8471985	3343.092285	8826.837891	14539.79688	4334.137207	2648.515381	4461.086914	4409.120117	4251.412598	4374.956543	8246.297852	10109.80859	10318.30469	229.3587646	220.8664246	4146.193359
Q12857;O00712;P08651;Q14938	Q12857;O00712;P08651;Q14938	NFIA_HUMAN;NFIB_HUMAN;NFIC_HUMAN;NFIX_HUMAN	NFIA;NFIB;NFIC;NFIX	2	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	3738.645752	290.2232666	200.033783	356.8092957	12162.29297	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	12531.10938	13323.53223	369.9564819	8300.882813	428.5979614	327.1101685	388.1054688	236.7562408	6785.205566	73.56000519	470.7331543	347.9763794	12902.00293	45608.05859	8581.0625	295.8492126	389.4047852	4119.084961	27312.98828	9924.393555	13490.31348	168.1695709	350.9399109	384.8471985	9203.960938	380.0012207	9116.4375	24757.73633	562.2915649	21535.74805	377.5259094	45410.47656	229.5675659	305256.7813	80059.73438	180236.7969	14974.73047	15488.14648	21775.63477
Q12872	Q12872	SFSWA_HUMAN	SFSWAP	8	0.000205002	239.8595123	438.5571289	338.4084473	297.6243591	7339.253418	7603.126465	6006.008301	8161.314941	23512.36719	35182.30469	33628.54297	20533.85156	38607.45313	44550.78516	12656.89746	19777.84961	14034.82422	22783.83203	21163.35547	24220.29883	6714.591309	14234.50977	327.1101685	15481.21582	15280.34277	17646.78906	4197.855469	10428.74316	7772.043945	13459.27832	7085.783691	8984.495117	8769.669922	8506.833008	8595.168945	12508.14648	11495.60254	10375.10352	10383.12891	11197.9668	10780.51367	8547.316406	12027.00586	15441.74121	7102.591797	562.2915649	9490.958984	6309.09668	229.5314178	229.5675659	25675.39453	29980.09961	20075.76367	30239.51758	35623.73438	33235.41797
Q12873	Q12873	CHD3_HUMAN	CHD3	15	0.000205002	239.8595123	438.5571289	338.4084473	297.6243591	3959.000732	6814.753418	6187.297852	7117.132324	4247.780273	4673.215332	2555.582764	7537.467773	11449.01172	8109.540527	2462.737061	4393.520996	414.9482422	15810.26465	9535.197266	9641.039063	287.7946777	4154.544434	327.1101685	10560.75098	9178.364258	8491.300781	73.56000519	470.7331543	347.9763794	13297.40039	13365.59961	14842.7627	295.8492126	389.4047852	400.1837463	7059.303223	6858.843262	7000.21875	168.1695709	350.9399109	4065.575195	4998.06543	6551.401855	7170.650391	5052.802246	562.2915649	10006.52051	377.5259094	8469.428711	229.5675659	13649.71582	10830.09277	15338.6582	229.3587646	4672.717285	4657.057617
Q12874	Q12874	SF3A3_HUMAN	SF3A3	15	0.000198255	1854.220703	438.5571289	4696.042969	2820.05249	132.5910492	4319.907227	5321.582031	5086.790527	9259.197266	7690.933594	18468.64063	12842.72363	15920.49707	11713.82715	9541.769531	5237.697266	6366.336914	15321.37109	21795.12891	12041.20996	5943.246582	4935.62207	4462.180664	12659.97852	10893.89453	8790.345703	6965.020508	470.7331543	347.9763794	8001.231445	8105.512207	14586.55664	6021.639648	5850.010254	7823.723633	14653.45898	15292.6875	12658.0332	168.1695709	5089.479004	7213.133789	7843.235352	9256.345703	10356.20801	39658.55859	25875.30664	66533.76563	26682.46875	35641.07031	21302.27148	9944.855469	11026.9834	9137.866211	1539.887573	220.8664246	8588.308594
Q12884	Q12884	SEPR_HUMAN	FAP	3	0.000265534	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	240.8029175	377.5259094	229.5314178	229.5675659	7593.348145	12282.78027	6633.301758	5636.331543	8532.174805	15657.26465
Q12888	Q12888	TP53B_HUMAN	TP53BP1	13	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	3374.286621	3710.890381	3739.813965	8133.663086	6208.287598	9495.885742	5600.872559	3705.976074	221.932663	2198.769287	6382.289063	6625.18457	5348.061523	287.7946777	428.5979614	327.1101685	4252.06543	4407.765625	3650.835693	3737.273926	470.7331543	347.9763794	3616.07959	5978.745605	8596.816406	4685.209961	3598.090088	3394.042725	9308.338867	9072.063477	7401.053223	168.1695709	3426.052979	3602.562012	4709.196289	5387.939941	7045.441895	32702.08789	5831.345703	14155.60742	8516.787109	10139.77441	5709.226074	13969.15039	12354.62012	16320.77832	10233.88086	8914.330078	11614.83691
Q12893	Q12893	TM115_HUMAN	TMEM115	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	67044.17188	12748.70313	48673.25781	11597.17285	57280.80078	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q12894	Q12894	IFRD2_HUMAN	IFRD2	4	0.000235627	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	1720.150146	1946.156982	356.8092957	3403.301025	2511.30957	3230.643066	4210.29541	2022.601563	414.9482422	5075.939941	3992.357422	13653.72949	287.7946777	428.5979614	327.1101685	2399.931641	5988.919434	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	2232.530273	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	2517.745605	168.1695709	350.9399109	384.8471985	262.2817993	1895.248047	479.5760193	4590.868164	15437.73828	5753.402344	7450.671875	3676.801758	6367.675293	380.9328003	2833.308594	353.5231018	1680.441895	220.8664246	1956.709106
Q12899	Q12899	TRI26_HUMAN	TRIM26	12	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	1898.737427	3399.290527	4679.554688	3178.680176	5139.747559	200.033783	6058.8125	9272.456055	7449.816406	7331.024902	6561.456543	2145.662109	3011.767334	6953.034668	13969.0957	9785.805664	287.7946777	428.5979614	327.1101685	7613.450195	7814.878906	3414.971924	3581.105469	2466.946289	2901.958984	10341.66211	16183.03125	11488.56641	3577.259277	4564.116699	3970.807861	15756.49902	13692.38672	8975.120117	168.1695709	350.9399109	384.8471985	2510.015869	380.0012207	2974.59375	11726.86621	38808.25781	14677.10352	34742.50391	11845.24219	39632.93359	16425.35352	16546.03906	13344.09473	3805.992676	5312.729004	5860.381348
Q12904	Q12904	AIMP1_HUMAN	AIMP1	7	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	5238.368652	5243.856934	4309.562012	5308.730469	7661.154785	7792.863281	13031.7998	18334.56836	20186.53516	11250.23535	7324.905273	5856.419434	414.9482422	15758.36035	17380.66016	15367.14844	2783.095215	5270.986328	327.1101685	6623.82959	10252.41406	6197.34668	5395.990234	470.7331543	347.9763794	12792.15625	24689.34961	20307.81445	9050.033203	9285.99707	8890.203125	18055.57813	20524.64453	15125.72754	2635.201904	5193.02002	6656.997559	7808.677734	9429.879883	10111.5166	16815.4707	87737.48438	35920.27734	165956.5469	21584.91211	101885.0703	5077.663574	7027.820313	7986.519043	229.3587646	220.8664246	7233.43457
Q12905	Q12905	ILF2_HUMAN	ILF2	17	0.000198255	7323.854004	12631.5498	12667.22949	12875.59766	13109.74902	25475.04297	26072.23242	30904.04297	97155.85938	98999.11719	154108.5938	140023.2031	200471.6094	125162.8281	108409.2109	39080.35156	71016.65625	136205.8438	190142.6875	134220.4219	30066.74219	29563.35547	16047.97754	70072.49219	63527.875	35261.37891	55250.13281	32744.28906	32594.51563	70422.44531	70950.14063	123750.1484	38317.48047	40956.20313	54894.69531	78924.46875	109233.9453	81979.74219	16403.52148	28916.49805	47645.78906	48379.69531	60486.19922	80546.17188	229746.375	122057.8594	416233.25	123211.0859	316920.2813	156384.6406	93149.32031	98484.39063	92098.30469	43163.53125	41758.80859	80603.94531
Q12906	Q12906	ILF3_HUMAN	ILF3	27	0.000198255	8691.923828	21847.14258	19674.68359	11669.5332	12556.19531	27372.01172	27100	32485.5332	72827.80469	72667.86719	102438.6563	86350.69531	129092.5	80427.82813	116139.6484	59283.91016	111259.4688	147101.7188	161997.9688	193001.8281	35400.58594	35473.30469	25292.87695	59604.22266	70478.27344	40447.94141	43561.46484	41958.38281	42817.67578	62922.05078	84561.78125	107092.7109	43241.11719	50556.89063	50855.46094	66406.07813	95302.32813	86596.25	18550.50195	32129.39648	57466.51953	40024.37109	70359.10156	99557.60156	218970.4844	172953.9531	406603.7813	151989.375	276667.9688	153323.2344	99565.78906	108083.8906	96936.82813	59504.09375	62706.14063	95610.44531
Q12906;Q96SI9	Q12906;Q96SI9	ILF3_HUMAN;STRBP_HUMAN	ILF3;STRBP	4	0.000205002	11963.45996	21464.37109	18676.99805	13639.98926	8415.313477	25689.24219	23226.16602	37922.50391	45500.69922	51099.08594	68953.96094	62225.40234	90481.27344	68008.15625	114737.7109	43764.49219	71485.28125	87594.39844	119016.0078	109529.8359	44976.02344	34336.23828	18116.39844	72202.59375	48244.15625	37614.67578	45151.91016	30936.13086	30262.71289	36326.05469	58046.62891	55826.30078	34738.23438	29132.9668	35429.08203	54218.09766	60090.53906	54715.14844	24839.21289	19230.40234	26227.43945	24777.36133	41017.70313	52567.17969	148992.4531	11361.06543	62679.44922	12583.17773	52484.84766	13535.35645	149124.75	107723.6406	89665.04688	125042.1406	118904.8984	134699.6406
Q12907	Q12907	LMAN2_HUMAN	LMAN2	11	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	6108.621582	16412.94141	16880.13867	27494.47266	24124.7793	34909.02734	31451.19141	232.1157532	12891.5752	414.9482422	13604.08105	290.9544678	12810.40625	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	10962.62012	470.7331543	6187.221191	5947.849609	16907.95313	24750.28125	18826.70117	11215.24121	12847.08496	19242.38281	22285.8418	13769.2998	168.1695709	8621.966797	11252.63086	13089.93066	15681.90234	15862.12695	325191.2188	743205.375	74969.30469	134654.5625	91689.85938	138123.5781	19405.19141	601.3488159	20300.88281	18676.62109	18959.97656	35193.84766
Q12913	Q12913	PTPRJ_HUMAN	PTPRJ	2	0.001177658	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	240.8029175	377.5259094	229.5314178	229.5675659	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q12923	Q12923	PTN13_HUMAN	PTPN13	6	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	1999.863281	1624.155396	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	3674.56665	230.8133087	562.2915649	240.8029175	7853.976074	229.5314178	8006.036133	380.9328003	601.3488159	2714.463867	229.3587646	220.8664246	325.0339966
Q12929	Q12929	EPS8_HUMAN	EPS8	26	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	8933.451172	13555.09277	15308.36426	11129.74121	18738.05664	12738.11816	12018.31641	6051.047363	414.9482422	17180.0293	17448.80469	16917.77148	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	16233.73535	14447.6748	16820.10742	34148.64453	41038.71875	47494.14844	25774.5332	26090.93359	29805.53711	149430.4688	109427.1563	117375.5234	168.1695709	350.9399109	384.8471985	8827.208008	13245.8418	479.5760193	20134.31445	36933.625	72569.04688	207785.9844	57411.68359	196053.25	33411.26953	28049.22852	28519.61914	17701.375	17257.89258	30148.28711
Q12931	Q12931	TRAP1_HUMAN	TRAP1	22	0.000198255	18114.30273	37174.91406	30885.78711	22878.74219	40394.6875	126464.2656	120737.8047	121977.25	360532.25	315076.75	709660.5	550088.125	565687.0625	564639.25	231350.6094	95852.89844	115232.5703	424542.875	476432.625	360822.75	95860.78125	84001.03906	37886.08984	271607.4688	263582	178002.4531	185406.0469	59679.10156	101375.5781	247790.6719	691247.125	402575.75	137790.2813	97465.80469	166867.3438	526384.1875	349633.0313	511246.75	54825.98438	118242.7734	155032.2656	198802.8594	193421.4844	266184.9063	261088.3906	365847.875	303297.0313	214938.6094	194226.4844	322701.5313	45234.80078	59955.09375	57880.15625	26221.55859	43791.39063	79079.32031
Q12933	Q12933	TRAF2_HUMAN	TRAF2	12	0.000198255	239.8595123	438.5571289	338.4084473	2842.718262	10244.59961	19244.56445	12776.74609	21328.2793	3827.122559	4012.053223	356.8092957	5236.206055	7518.906738	5032.767578	4467.339844	3904.739258	414.9482422	11432.71582	15551.54004	11616.47656	1392.628906	428.5979614	327.1101685	8323.181641	6324.841309	6059.376465	73.56000519	470.7331543	347.9763794	8440.03125	12604.92383	8481.15625	295.8492126	3151.283203	400.1837463	12308.86133	9795.411133	8359.78418	168.1695709	350.9399109	4313.16748	262.2817993	5091.107422	6455.660156	16174.04102	37726.75391	18938.48047	60224.71875	13420.50879	52804.82813	4215.800781	9676.337891	8308.414063	229.3587646	220.8664246	325.0339966
Q12947	Q12947	FOXF2_HUMAN	FOXF2	2	0.00026455	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	7837.347656	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	240.8029175	377.5259094	229.5314178	229.5675659	12590.48926	16582.52734	21182.20117	229.3587646	220.8664246	325.0339966
Q12948	Q12948	FOXC1_HUMAN	FOXC1	5	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	27636.55078	16847.9707	15584.21582	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	1465.404785	470.7331543	347.9763794	132703.5313	96790.96875	114309.3516	3113.248535	5040.181152	400.1837463	176601.0781	87841.33594	97745.89063	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	5479.029785	230.8133087	562.2915649	240.8029175	377.5259094	229.5314178	229.5675659	8723.061523	14024.04492	17523.23242	229.3587646	220.8664246	325.0339966
Q12955	Q12955	ANK3_HUMAN	ANK3	33	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	7584.858398	8170.278809	8327.271484	12188.67773	14205.01465	13270.92969	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	7666.896484	236.7562408	348.4769897	3201.275146	470.7331543	347.9763794	9951.818359	15886.94238	13865.06738	14477.83887	8847.085938	14444.66406	32377.53125	23351.78906	27117.07031	168.1695709	350.9399109	384.8471985	262.2817993	5675.364258	4664.473145	19784.50586	36388.38281	39116.52734	138596.8594	51296.37109	180115.625	10780.7168	601.3488159	5035.038086	229.3587646	220.8664246	325.0339966
